position,num_chunks_in_doc,num_tokens,semantic_similarity,lm_fluency_score,composite_score,norm_fluency,labse_similarity,aragpt2_perplexity,norm_labse_similarity,norm_fluency_score,composite_score_v2
1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
0.318,1.642,17.104,0.5067554171327502,-6.371939044952392,0.33605004046857356,0.16534466350171714,0.593810498714447,7668.3473343336,0.6413670182228088,0.6598938257830739,0.6469250511441351
1.3545149355805306,2.2611830861186295,16.333093826766394,0.15849840415202418,0.750274936085935,0.0869495167391813,0.06572703311287685,0.27993202209472656,52120.52386864694,0.24715712666511536,0.1464185353820935,0.18507816027421167
0.0,1.0,7.0,-0.07572795450687408,-10.960926055908203,0.07660984247922897,0.0,-0.13260622322559357,49.65178312110666,0.0,1.0091927293842673e-13,0.13020256161692786
0.0,1.0,9.0,0.4001740589737892,-6.715240955352783,0.27579112350940704,0.12847590819001198,0.4188009947538376,505.68623359563037,0.4868478402495384,0.5682820874533477,0.5399270270121524
0.0,1.0,14.0,0.5017259120941162,-6.3429176807403564,0.3307850956916809,0.16570822894573212,0.6085925698280334,1243.5184545134714,0.654418408870697,0.6750241249116915,0.6610406654092904
0.0,1.0,21.0,0.6060460805892944,-5.99286150932312,0.3896963968873024,0.2007138468325138,0.8038633316755295,3581.598439894743,0.82682666182518,0.7658152945203653,0.7872701346935573
14.0,15.0,240.0,0.9864538908004761,-2.223177194595337,0.7107693552970886,0.5776822566986084,1.0000005960464478,1000000.0,1.0,1.0,0.9819281190989944
